CODIGO_MESA;CANDIDATURA;ID_PAIS;PAIS;ID_DEPARTAMENTO;DEPARTAMENTO;CIRCUNSCRIPCION_ESPECIAL;ID_PROVINCIA;PROVINCIA;SECCION;MUNICIPIO;ID_LOCALIDAD;LOCALIDAD;ID_RECINTO;RECINTO;NUMERO_MESA;INSCRITOS_HABILITADOS;CREEMOS;ADN;MAS_IPSP;FPV;PAN_BOL;LIBRE_21;CC;JUNTOS;APG;CPEM_B;CIDOB;BIA_YUQUI;CONAMAQ;OICH;ORCAWETA;YAMINAWA;VOTO_VALIDO;VOTO_BLANCO;VOTO_NULO;VOTO_EMITIDO;VOTO_VALIDO_SISTEMA;VOTO_EMITIDO_SISTEMA
78416;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;11;Ñuflo De Chávez;2;San Javier                              ;3592;Turux Napez                             ;1;Esc. U.E. Turux Napez;1;141;0;0;12;0;0;0;0;0;0;0;0;0;0;92;0;0;104;7;3;114;104;114
78417;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;11;Ñuflo De Chávez;2;San Javier                              ;3593;San Pablo                               ;1;Esc. U.E. San Pablo;1;123;1;0;26;0;0;0;1;0;0;0;0;0;0;76;0;0;104;2;3;109;104;109
78563;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;11;Ñuflo De Chávez;4;San Julian;3596;16 de Marzo                             ;1;Esc. U.E. 16 de Marzo;1;220;4;0;87;0;0;0;1;0;2;0;0;0;0;1;0;0;95;22;1;118;95;118
78564;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;11;Ñuflo De Chávez;4;San Julian;3596;16 de Marzo                             ;1;Esc. U.E. 16 de Marzo;2;202;6;0;71;0;0;0;3;0;2;0;0;0;0;1;0;0;83;38;0;121;83;121
78566;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;11;Ñuflo De Chávez;5;San Antonio de Lomerio;2473;El Puquio                               ;20005;Esc. Central El Puquio;1;220;8;0;28;0;0;0;1;0;1;0;0;0;0;137;0;0;175;9;6;190;175;190
78567;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;11;Ñuflo De Chávez;5;San Antonio de Lomerio;2473;El Puquio                               ;20005;Esc. Central El Puquio;2;110;1;0;20;0;0;0;0;0;1;0;0;0;0;76;0;0;98;1;1;100;98;100
78568;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;11;Ñuflo De Chávez;5;San Antonio de Lomerio;2940;San Antonio de Lomerio                  ;4;Esc. Padre Matias Lens;1;220;62;0;19;0;0;0;41;0;1;0;0;0;0;26;0;0;149;44;3;196;149;196
78569;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;11;Ñuflo De Chávez;5;San Antonio de Lomerio;2940;San Antonio de Lomerio                  ;4;Esc. Padre Matias Lens;2;220;93;0;11;0;0;0;20;0;3;0;0;0;0;19;0;0;146;23;3;172;146;172
78570;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;11;Ñuflo De Chávez;5;San Antonio de Lomerio;2940;San Antonio de Lomerio                  ;4;Esc. Padre Matias Lens;3;220;98;0;19;0;0;0;29;0;2;0;0;0;0;21;0;0;169;28;1;198;169;198
78571;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;11;Ñuflo De Chávez;5;San Antonio de Lomerio;2940;San Antonio de Lomerio                  ;4;Esc. Padre Matias Lens;4;220;36;0;6;0;0;0;23;0;0;0;0;0;0;17;0;0;82;19;1;102;82;102
78572;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;11;Ñuflo De Chávez;5;San Antonio de Lomerio;2940;San Antonio de Lomerio                  ;4;Esc. Padre Matias Lens;5;220;97;0;18;0;0;0;40;0;0;0;0;0;0;13;0;0;168;23;8;199;168;199
78573;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;11;Ñuflo De Chávez;5;San Antonio de Lomerio;2940;San Antonio de Lomerio                  ;4;Esc. Padre Matias Lens;6;220;60;0;26;0;0;0;35;0;0;0;0;0;0;20;0;0;141;26;2;169;141;169
78574;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;11;Ñuflo De Chávez;5;San Antonio de Lomerio;2940;San Antonio de Lomerio                  ;4;Esc. Padre Matias Lens;7;176;64;0;7;0;0;0;37;0;0;0;0;0;0;13;0;0;121;17;2;140;121;140
78575;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;11;Ñuflo De Chávez;5;San Antonio de Lomerio;2941;Salinas                                 ;23;Esc. Seccional Salinas;1;220;50;0;28;0;0;0;28;0;3;0;0;0;0;21;0;0;130;34;3;167;130;167
78576;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;11;Ñuflo De Chávez;5;San Antonio de Lomerio;2941;Salinas                                 ;23;Esc. Seccional Salinas;2;59;6;0;8;0;0;0;12;0;0;0;0;0;0;8;0;0;34;12;0;46;34;46
78577;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;11;Ñuflo De Chávez;5;San Antonio de Lomerio;2942;San Lorenzo                             ;20025;Esc. San Lorenzo;1;220;11;0;28;0;0;0;0;0;2;0;0;0;0;145;0;0;186;12;1;199;186;199
78578;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;11;Ñuflo De Chávez;5;San Antonio de Lomerio;2942;San Lorenzo                             ;20025;Esc. San Lorenzo;2;83;1;0;17;0;0;0;1;0;0;0;0;0;0;53;0;0;72;5;2;79;72;79
78579;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;11;Ñuflo De Chávez;5;San Antonio de Lomerio;3425;Fátima                                  ;25052;Esc. U.E. Padre Pio;1;219;11;0;26;0;0;0;62;0;2;0;0;0;0;77;0;0;178;10;3;191;178;191
78580;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;11;Ñuflo De Chávez;5;San Antonio de Lomerio;3597;Monterito                               ;1;Esc. U.E. Monterito;1;220;1;0;13;0;0;0;1;0;0;0;0;0;0;183;0;0;198;5;0;203;198;203
78581;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;11;Ñuflo De Chávez;5;San Antonio de Lomerio;3597;Monterito                               ;1;Esc. U.E. Monterito;2;60;1;0;56;0;0;0;0;0;0;0;0;0;0;0;0;0;57;0;0;57;57;57
78582;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;11;Ñuflo De Chávez;5;San Antonio de Lomerio;3598;Holanda                                 ;1;Esc. Holanda;1;52;15;0;4;0;0;0;8;0;1;0;0;0;0;9;0;0;37;4;2;43;37;43
78583;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;11;Ñuflo De Chávez;5;San Antonio de Lomerio;3599;Las Trancas                             ;1;Esc. U.E. Las Trancas;1;166;6;0;19;0;0;0;2;0;1;0;0;0;0;116;0;0;144;8;1;153;144;153
78584;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;11;Ñuflo De Chávez;5;San Antonio de Lomerio;3918;Palmira;1;Pedro Pablo Peña Garcia;1;132;4;0;21;0;0;0;0;0;0;0;0;0;0;91;0;0;116;5;0;121;116;121
78671;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;12;Angel Sandoval                          ;1;San Matías;2491;Candelaria                              ;12001;Esc. Seccional Candelaria;1;220;24;0;60;0;0;0;13;0;1;0;0;0;0;11;0;0;109;23;4;136;109;136
78672;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;12;Angel Sandoval                          ;1;San Matías;2491;Candelaria                              ;12001;Esc. Seccional Candelaria;2;142;4;0;49;0;0;0;6;0;0;0;0;0;0;9;0;0;68;19;1;88;68;88
78673;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;12;Angel Sandoval                          ;1;San Matías;2492;Las Petas                               ;12002;Esc. Las Petas;1;220;12;0;15;0;0;0;1;0;1;0;0;0;0;0;0;0;29;15;3;47;29;47
78674;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;12;Angel Sandoval                          ;1;San Matías;2492;Las Petas                               ;12002;Esc. Las Petas;2;217;13;0;26;0;0;0;5;0;0;0;0;0;0;1;0;0;45;30;9;84;45;84
78675;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;12;Angel Sandoval                          ;1;San Matías;2493;Ascención de la Frontera                ;12003;Esc. Benjamin Catacora;1;220;59;0;28;0;0;0;4;0;1;0;0;0;0;0;0;0;92;39;6;137;92;137
78676;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;12;Angel Sandoval                          ;1;San Matías;2493;Ascención de la Frontera                ;12003;Esc. Benjamin Catacora;2;220;31;0;23;0;0;0;3;0;1;0;0;0;0;0;0;0;58;20;3;81;58;81
78677;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;12;Angel Sandoval                          ;1;San Matías;2493;Ascención de la Frontera                ;12003;Esc. Benjamin Catacora;3;220;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;0;3;1;3
78678;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;12;Angel Sandoval                          ;1;San Matías;2493;Ascención de la Frontera                ;12003;Esc. Benjamin Catacora;4;73;9;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;12;4;2;18;12;18
78679;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;12;Angel Sandoval                          ;1;San Matías;2494;Santo Corazón                           ;5104;U.E. Jose Eccli;1;220;32;0;11;0;0;0;6;0;1;0;0;0;0;7;0;0;57;30;8;95;57;95
78680;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;12;Angel Sandoval                          ;1;San Matías;2494;Santo Corazón                           ;5104;U.E. Jose Eccli;2;94;2;0;4;0;0;0;2;0;0;0;0;0;0;5;0;0;13;5;1;19;13;19
78681;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;12;Angel Sandoval                          ;1;San Matías;3600;Santa Isabel                            ;1;Esc. Santa Isabel;1;142;2;0;65;0;0;0;13;0;0;0;0;0;0;16;0;0;96;16;2;114;96;114
78682;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;12;Angel Sandoval                          ;1;San Matías;3601;San Fernando                            ;1;Esc. San Fernando;1;123;21;0;4;1;0;0;4;0;0;0;0;0;0;4;0;0;34;28;7;69;34;69
78806;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;14;Germán Busch;1;Puerto Suarez;3602;Colonia Warnes                          ;1;Esc. Colonia Warnes;1;81;2;0;15;0;0;0;2;0;0;0;0;0;0;13;0;0;32;18;14;64;32;64
78808;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;14;Germán Busch;1;Puerto Suarez;3977;Motacucito;1;U.E. Motacucito;1;83;15;0;19;0;0;0;4;0;0;0;0;0;0;25;0;0;63;15;0;78;63;78
78866;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;14;Germán Busch;3;El Carmen Rivero Tórrez;2511;Rincón del Tigre                        ;6004;Esc. Evangelica Rincon del Tigre;1;220;33;0;29;0;0;0;5;0;1;0;0;0;0;1;0;0;69;34;8;111;69;111
78867;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;14;Germán Busch;3;El Carmen Rivero Tórrez;2511;Rincón del Tigre                        ;6004;Esc. Evangelica Rincon del Tigre;2;21;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;4;4;4
78868;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;14;Germán Busch;3;El Carmen Rivero Tórrez;2517;Santa Ana                               ;6011;Esc. Santa Ana;1;220;21;0;38;0;0;0;8;0;0;0;0;0;0;0;0;0;67;1;1;69;67;69
78869;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;14;Germán Busch;3;El Carmen Rivero Tórrez;2517;Santa Ana                               ;6011;Esc. Santa Ana;2;137;25;0;27;0;0;0;3;0;0;0;0;0;0;0;0;0;55;0;3;58;55;58
78882;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;14;Germán Busch;3;El Carmen Rivero Tórrez;3558;Candelaria                              ;1;Esc. Candelaria (Chiquitos);1;57;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1
78883;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;14;Germán Busch;3;El Carmen Rivero Tórrez;3603;Palmeras                                ;1;Esc. Palmeras;1;179;40;0;29;0;0;0;1;0;0;0;0;0;0;1;0;0;71;53;3;127;71;127
78949;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;15;Guarayos                                ;1;Ascención de Guarayos;2519;San Pablo                               ;7002;Esc. San Pablo;1;220;20;0;60;0;0;0;78;0;1;0;0;0;0;3;0;0;162;21;9;192;162;192
78950;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;15;Guarayos                                ;1;Ascención de Guarayos;2519;San Pablo                               ;7002;Esc. San Pablo;2;220;11;0;91;0;0;0;57;0;0;0;0;0;0;0;0;0;159;32;9;200;159;200
78951;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;15;Guarayos                                ;1;Ascención de Guarayos;2519;San Pablo                               ;7002;Esc. San Pablo;3;222;21;0;70;1;0;0;58;0;0;0;0;0;0;0;0;0;150;46;3;199;150;199
78952;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;15;Guarayos                                ;1;Ascención de Guarayos;2520;Santa María (Nueva Esperanza)           ;7003;Esc. Santa Maria;1;220;11;0;125;1;0;0;8;0;0;0;0;0;0;27;0;0;172;22;4;198;172;198
78953;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;15;Guarayos                                ;1;Ascención de Guarayos;2520;Santa María (Nueva Esperanza)           ;7003;Esc. Santa Maria;2;220;12;0;102;2;0;0;13;0;0;0;0;0;0;31;0;0;160;32;7;199;160;199
78954;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;15;Guarayos                                ;1;Ascención de Guarayos;2520;Santa María (Nueva Esperanza)           ;7003;Esc. Santa Maria;3;54;1;0;29;0;0;0;2;0;0;0;0;0;0;12;0;0;44;2;2;48;44;48
78955;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;15;Guarayos                                ;1;Ascención de Guarayos;3367;Cerro Grande                            ;1;Esc. 6 de Abril;1;211;18;0;119;1;0;0;3;0;1;0;0;0;0;0;0;0;142;27;2;171;142;171
78956;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;15;Guarayos                                ;1;Ascención de Guarayos;3368;Nueva Jerusalen                         ;17017;Esc. Colonia 5 de Marzo;1;220;3;0;8;0;0;0;1;0;0;0;0;0;0;0;0;0;12;11;1;24;12;24
78957;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;15;Guarayos                                ;1;Ascención de Guarayos;3368;Nueva Jerusalen                         ;17017;Esc. Colonia 5 de Marzo;2;75;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5;0;7;2;7
78958;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;15;Guarayos                                ;1;Ascención de Guarayos;3369;El Junte                                ;17019;Esc. 17 de Febrero;1;220;1;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;15;4;1;20;15;20
78959;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;15;Guarayos                                ;1;Ascención de Guarayos;3369;El Junte                                ;17019;Esc. 17 de Febrero;2;29;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;5;4;5
78962;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;15;Guarayos                                ;2;Urubicha;2521;Urubichá                                ;7004;Esc. Maria De Los Angeles;1;220;46;0;33;0;0;0;50;0;1;0;0;0;0;12;0;0;142;36;2;180;142;180
78963;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;15;Guarayos                                ;2;Urubicha;2521;Urubichá                                ;7004;Esc. Maria De Los Angeles;2;220;31;0;53;0;0;0;60;0;3;0;0;0;0;8;0;0;155;34;6;195;155;195
78964;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;15;Guarayos                                ;2;Urubicha;2521;Urubichá                                ;7004;Esc. Maria De Los Angeles;3;220;25;0;52;1;0;0;43;0;0;0;0;0;0;0;0;0;121;38;22;181;121;181
78965;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;15;Guarayos                                ;2;Urubicha;2521;Urubichá                                ;7004;Esc. Maria De Los Angeles;4;220;50;0;41;0;0;0;45;0;0;0;0;0;0;22;0;0;158;28;2;188;158;188
78966;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;15;Guarayos                                ;2;Urubicha;2521;Urubichá                                ;7004;Esc. Maria De Los Angeles;5;220;38;0;38;0;0;0;58;0;3;0;0;0;0;16;0;0;153;33;7;193;153;193
78967;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;15;Guarayos                                ;2;Urubicha;2521;Urubichá                                ;7004;Esc. Maria De Los Angeles;6;220;56;0;35;0;0;0;37;0;3;0;0;0;0;16;0;0;147;32;5;184;147;184
78968;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;15;Guarayos                                ;2;Urubicha;2521;Urubichá                                ;7004;Esc. Maria De Los Angeles;7;220;41;0;54;1;0;0;37;0;1;0;0;0;0;17;0;0;151;30;7;188;151;188
78969;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;15;Guarayos                                ;2;Urubicha;2521;Urubichá                                ;7004;Esc. Maria De Los Angeles;8;220;22;0;48;0;0;0;48;0;0;0;0;0;0;31;0;0;149;29;11;189;149;189
78970;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;15;Guarayos                                ;2;Urubicha;2521;Urubichá                                ;7004;Esc. Maria De Los Angeles;9;220;30;0;35;0;0;0;55;0;1;0;0;0;0;24;0;0;145;35;4;184;145;184
78971;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;15;Guarayos                                ;2;Urubicha;2521;Urubichá                                ;7004;Esc. Maria De Los Angeles;10;178;33;0;29;0;0;0;53;0;0;0;0;0;0;23;0;0;138;20;1;159;138;159
78972;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;15;Guarayos                                ;2;Urubicha;2522;Yaguarú                                 ;7006;Esc. Nucleo Escolar Yaguaru;1;220;76;0;21;0;0;0;22;0;2;0;0;0;0;6;0;0;127;45;7;179;127;179
78973;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;15;Guarayos                                ;2;Urubicha;2522;Yaguarú                                 ;7006;Esc. Nucleo Escolar Yaguaru;2;220;77;0;14;0;0;0;38;0;0;0;0;0;0;7;0;0;136;46;4;186;136;186
78974;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;15;Guarayos                                ;2;Urubicha;2522;Yaguarú                                 ;7006;Esc. Nucleo Escolar Yaguaru;3;220;99;0;12;0;0;0;34;0;0;0;0;0;0;5;0;0;150;38;9;197;150;197
78975;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;15;Guarayos                                ;2;Urubicha;2522;Yaguarú                                 ;7006;Esc. Nucleo Escolar Yaguaru;4;220;88;0;18;0;0;0;41;0;0;0;0;0;0;2;0;0;149;32;7;188;149;188
78976;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;15;Guarayos                                ;2;Urubicha;2522;Yaguarú                                 ;7006;Esc. Nucleo Escolar Yaguaru;5;220;83;0;16;0;0;0;25;0;0;0;0;0;0;0;0;0;124;35;15;174;124;174
78977;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;15;Guarayos                                ;2;Urubicha;2522;Yaguarú                                 ;7006;Esc. Nucleo Escolar Yaguaru;6;24;6;0;7;0;0;0;4;0;0;0;0;0;0;0;0;0;17;3;3;23;17;23
78978;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;15;Guarayos                                ;2;Urubicha;2523;Monseñor Salvatierra                    ;7005;Esc. Secc. Mon. Salvatierra;1;105;47;0;8;0;0;0;18;0;0;0;0;0;0;14;0;0;87;5;2;94;87;94
78979;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;15;Guarayos                                ;2;Urubicha;3604;Santa Teresita (Cururu)                 ;1;U.E. 1ro de abril;1;96;12;0;6;0;0;0;60;0;0;0;0;0;0;0;0;0;78;10;1;89;78;89
78992;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;15;Guarayos                                ;3;El Puente;2525;Yotaú                                   ;7008;Esc. San Jose De Yotau;1;220;19;0;101;0;0;0;25;0;3;0;0;0;0;17;0;0;165;27;6;198;165;198
78993;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;15;Guarayos                                ;3;El Puente;2525;Yotaú                                   ;7008;Esc. San Jose De Yotau;2;220;26;0;74;0;0;0;33;0;1;0;0;0;0;10;0;0;144;24;23;191;144;191
78994;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;15;Guarayos                                ;3;El Puente;2525;Yotaú                                   ;7008;Esc. San Jose De Yotau;3;220;23;0;93;1;0;0;32;0;0;0;0;0;0;16;0;0;165;24;6;195;165;195
78995;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;15;Guarayos                                ;3;El Puente;2525;Yotaú                                   ;7008;Esc. San Jose De Yotau;4;220;14;0;105;0;0;0;22;0;2;0;0;0;0;16;0;0;159;28;12;199;159;199
78996;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;15;Guarayos                                ;3;El Puente;2525;Yotaú                                   ;7008;Esc. San Jose De Yotau;5;220;18;0;91;1;0;0;34;0;0;0;0;0;0;15;0;0;159;30;4;193;159;193
78997;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;15;Guarayos                                ;3;El Puente;2525;Yotaú                                   ;7008;Esc. San Jose De Yotau;6;220;9;0;84;0;0;0;21;0;3;0;0;0;0;21;0;0;138;32;20;190;138;190
78998;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;15;Guarayos                                ;3;El Puente;2525;Yotaú                                   ;7008;Esc. San Jose De Yotau;7;150;7;0;63;0;0;0;21;0;2;0;0;0;0;10;0;0;103;15;10;128;103;128
79007;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;15;Guarayos                                ;3;El Puente;3190;Limoncito.                              ;7012;Esc. Seccional Limoncito;1;68;11;0;7;1;0;0;16;0;0;0;0;0;0;2;0;0;37;16;3;56;37;56
79011;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;15;Guarayos                                ;3;El Puente;3606;Cachuela                                ;1;Esc. Cachuela;1;88;8;0;53;0;0;0;8;0;0;0;0;0;0;0;0;0;69;6;4;79;69;79
79012;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;15;Guarayos                                ;3;El Puente;3608;Los Chacos                              ;1;Esc. Los Chacos;1;164;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;3;3
79013;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;15;Guarayos                                ;3;El Puente;3609;El Combate                              ;1;Esc. El Combate;1;43;6;0;4;0;0;0;9;0;0;0;0;0;0;0;0;0;19;2;3;24;19;24
80404;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;8;Beni;6;1;Cercado                                 ;1;Trinidad;3070;Ibiato                                  ;1;Escuela Iviato;1;220;0;0;69;1;0;0;82;0;0;0;0;0;0;0;0;0;152;33;6;191;152;191
80405;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;8;Beni;6;1;Cercado                                 ;1;Trinidad;3070;Ibiato                                  ;1;Escuela Iviato;2;70;0;0;18;0;0;0;37;0;0;1;0;0;0;0;0;0;56;9;0;65;56;65
80412;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;8;Beni;6;1;Cercado                                 ;2;San Javier;2535;San Pedro                               ;2;Escuela San Pedro;1;220;0;0;65;0;0;0;59;0;0;1;0;0;0;0;0;0;125;55;3;183;125;183
80413;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;8;Beni;6;1;Cercado                                 ;2;San Javier;2535;San Pedro                               ;2;Escuela San Pedro;2;217;0;0;42;1;0;0;60;0;0;2;0;0;0;0;0;0;105;56;21;182;105;182
80703;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;8;Beni;6;2;Vaca Diez                               ;1;Riberalta;3099;Alto Ivon                               ;1;Escuela Alto Ivon;1;220;0;0;174;2;0;0;4;0;0;0;0;0;0;0;0;0;180;20;0;200;180;200
